ntcse,uunn,amt,direccion,wgsy,wgsx
E450736,HUANUCO,A4256,ZC - ZONA CENTRICA DE CIUDAD CENTRO DE HUÁNUCO S/N JR - JIRÓN INDEPENDENCIA CUADRA N° 03,-9.932459435,-76.24991169
E450761,HUANUCO,A4269,CPME - CENTRO POBLADO MENOR OBAS S/N OBAS S/N,-9.792228066,-76.69742797
E450763,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR JACAS CHICO JACAS C. CA - CARRETERA CERRO JACAS CHICO S/N,-9.904336623,-76.49597026
E450762,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR SAN MIGUEL DE CAURI S/N S/N I.E.I. FILOTHER M.,-10.13824979,-76.62663425
E450759,HUANUCO,A4270,CPME - CENTRO POBLADO MENOR RIPAN S/N JR - JIRÓN TACNA S/N,-9.82772341,-76.81272759
E450748,HUANUCO,A4257,AS - ASOCIACIÓN INGENIO ALTO CL - CALLE CALLE INGENIO ALTO,-10.16818483,-76.23168879
E450747,HUANUCO,A4253,AH - ASENTAMIENTO HUMANO ASENTAMIENTO HUMANO PERÚ CA - CARRETERA CARRETERA A.H. NUEVO PERÚ AMP-01,-9.903401239,-76.24201725
E450750,HUANUCO,A4266,AS - ASOCIACIÓN PILLCOMARCA AV - AVENIDA AV. J. VELASCO Y JR. 5 DE MAYO,-9.970534792,-76.24663151
E450751,HUANUCO,A4266,AS - ASOCIACIÓN PILLCOMARCA AV - AVENIDA AV. INGENIERÍA Y JR. SAN PEDRO,-9.970558253,-76.24895209
E450752,HUANUCO,A4266,AS - ASOCIACIÓN PILLCOMARCA AV - AVENIDA Av. Centenario,-9.977576586,-76.25139624
E450737,HUANUCO,A4255,AH - ASENTAMIENTO HUMANO VISTA ALEGRE JR - JIRÓN NUEVA MILLENIUM,-9.950480573,-76.2413607
E450743,HUANUCO,A4260,CA - CASERIO CACERÍO CULLCUY CA - CARRETERA CARRETERA CENTRAL HNCO-STA MARIA DELVALLE,-9.882020629,-76.18792406
E450746,HUANUCO,A4256,AH - ASENTAMIENTO HUMANO ASENTAMIENTO HUMANO NUEVO PARAISO CL - CALLE A.H. NUEVO PARAISO,-9.929435139,-76.25511713
E450753,HUANUCO,A4257,AS - ASOCIACIÓN BARRIO PERRICHOLI CA - CARRETERA CARRETERA A Ba. PERRICHOLI,-10.08625907,-76.21260919
E450745,HUANUCO,A4257,AS - ASOCIACIÓN PILLCO MARCA JR - JIRÓN Jr. LAGUNITA - VICHAYCOTO,-10.01812238,-76.23401903
E450738,HUANUCO,A4254,AH - ASENTAMIENTO HUMANO PEDRO HUILCA CL - CALLE CALLE PRINCIPAL,-9.934696734,-76.23528979
E450741,HUANUCO,A4260,AS - ASOCIACIÓN SANTA MARIA DEL VALLE JR - JIRÓN JIRÓN ALAMEDA PERÚ,-9.861154875,-76.17313831
E450742,HUANUCO,A4260,AS - ASOCIACIÓN SANTA MARIA DEL VALLE PJ - PASAJE MAYORGO,-9.86364214,-76.17433836
E450749,HUANUCO,A4254,AS - ASOCIACIÓN AMARILIS PJ - PASAJE PJE. SAN ANTONIO,-9.89733987,-76.22209254
E450757,HUANUCO,A4268,CPME - CENTRO POBLADO MENOR SHUNQUI CA - CARRETERA CARRETERA A SHUNQUI,-9.728018886,-76.79626357
E450756,HUANUCO,A4268,CPME - CENTRO POBLADO MENOR CERRO SAN MARTIN CA - CARRETERA CARRETERA CANTINA PUNTA,-9.879842273,-76.64287641
E450346,HUANUCO,A4268,Bq. BUENOS AIRES NÂº -03 - CPMen. BUENOS AIRES,-9.709925231,-76.80015367
E450347,HUANUCO,A4268,Bq. Mariscal Castilla NÂº LT-25 - CPMen. Mariscal Castilla,-9.65523341,-76.74427568
E450348,HUANUCO,A4268,Bq. San Roque NÂº LT-09 - CPMen. San Roque,-9.650980137,-76.74017402
E450349,HUANUCO,A4268,Ca. 9 DE OCTUBRE s/n CPMe. BELLAVISTA,-9.635263694,-76.7391534
E450350,HUANUCO,A4271,Cerro Azul de Ashuag,-9.620982397,-76.74241334
E450351,HUANUCO,A4271,Cerro Azul de Ashuag,-9.617433969,-76.74558385
E450352,HUANUCO,A4271,Bq. IRMA CHICO NÂº S/N CPMen. IRMA CHICO,-9.615757288,-76.75177774
E450353,HUANUCO,A4271,Jato Viejo,-9.612255988,-76.74453717
E450354,HUANUCO,A4271,Av. CENTRAL -010- CPMe. QUIVILLA,-9.605512412,-76.72888148
E450355,HUANUCO,A4271,Av. CENTRAL 0-S/N CPMe. QUIVILLA,-9.594419902,-76.73278655
E450356,HUANUCO,A4268,SANMARTIN,-9.717284679,-76.80339037
E450357,HUANUCO,A4268,Bq. HUAYLAGIAN NÂº Lt - 09 Caserio HUAYLAGIAN,-9.716340292,-76.78583415
E450358,HUANUCO,A4268,brrio QUIULACOCHA ALTA s/n CPMe. AMPLA PACHAS,-9.70226172,-76.77945478
E450359,HUANUCO,A4271,ICHICIRMA,-9.622798126,-76.75494978
E450770,HUANUCO,A4260,LADRILLERA ATACHAGUA,-9.860396077,-76.17747105
E450772,HUANUCO,A4257,JR - JIRÓN MALECON HUERTAS,-10.12685985,-76.20511809
E450768,HUANUCO,A4266,JR - JIRÓN,-9.959113028,-76.25472836
E450798,HUANUCO,A4251,CL - CALLE ZONA CERO,-9.946222138,-76.2476921
E450767,HUANUCO,A4266,Jr. 28 DE JULIO B-5- Urb. SAN FRANCISCO,-9.961124284,-76.24733126
E450769,HUANUCO,A4266,Bq POTRACANCHA 126-- Cas. POTRACANCHA,-9.967672416,-76.25520042
E450795,HUANUCO,A4268,CPME - CENTRO POBLADO MENOR CENTRO POBLADO HUANCACHACA CA - CARRETERA CARRETERA PRINCIPAL,-9.675150181,-76.65581535
E450773,HUANUCO,A4270,Jr. COMERCIO NÂº S/N Centro LA UNION,-9.842112394,-76.80700927
E450803,HUANUCO,A4272,INSTITUTO RICARFO SALINAS,-10.08175552,-76.63481217
E450802,HUANUCO,A4257,Carr. CENTRAL NÂº 10 C.P. UNGUYMARAN,-10.03480956,-76.23321546
E450804,HUANUCO,A4260,Bq SAN JUAN DE LLIHUARI LT-23 CPMe. SAN JUAN DE LLIHUARI,-9.801420952,-76.26464748
E450807,HUANUCO,A4266,PLANTA DE BOMBEO I DE AGUA POTABLE Y ACANTARILLADO,-9.95340723,-76.245131
E450810,HUANUCO,A4257,Ca. HUALLAGA 310 Pblo. LAS PAMPAS,-10.04168795,-76.22928551
E450774,HUANUCO,A4257,AS - ASOCIACIÓN ASOCIACIÓN HUANCAPATA-CHIOMONTE CA - CARRETERA HUANCAPATA-CHIOMONTE,-10.12928885,-76.20112625
E450775,HUANUCO,A4254,ZC - ZONA CENTRICA DE CIUDAD AMARILIS JR - JIRÓN JR. HUALLAYCO_FULGAS,-9.904682558,-76.22484915
E450776,HUANUCO,A4266,ZC - ZONA CENTRICA DE CIUDAD PILLCO MARCA JR - JIRÓN JR. H. BALDIZAN_CAYHUAYNA,-9.968022308,-76.24917587
E450777,HUANUCO,A4254,ZC - ZONA CENTRICA DE CIUDAD AMARILIS JR - JIRÓN JR. FRANCIA_JANCAO,-9.901427153,-76.22522075
E450778,HUANUCO,A4253,ZC - ZONA CENTRICA DE CIUDAD HUÁNUCO CA - CARRETERA CA. S.JUDAS Y S.MARCOS_COLPA BAJA,-9.888267966,-76.22630812
E450779,HUANUCO,A4254,ZC - ZONA CENTRICA DE CIUDAD AMARILIS JR - JIRÓN JR. S. SEBASTIAN_LA ESPERANZA,-9.893342685,-76.22436275
E450780,HUANUCO,A4254,ZC - ZONA CENTRICA DE CIUDAD AMARILIS CA - CARRETERA CA. S. BURGOS Y JR. S. CARLOS_LA ESPERANZA,-9.893590825,-76.21206271
E450781,HUANUCO,A4260,ZC - ZONA CENTRICA DE CIUDAD SANTA MARÍA DEL VALLE JR - JIRÓN SECTOR S. JUAN_LLOQUE,-9.867736025,-76.1723096
E450782,HUANUCO,A4257,AH - ASENTAMIENTO HUMANO ASENTAMIENTO HUMANO D.A. CARRION_CONCHAMARCA AV - AVENIDA ASENTAMIENTO HUMANO D.A. CARRION_CONCHAMARCA,-10.06474574,-76.22092231
E450783,HUANUCO,A4257,AH - ASENTAMIENTO HUMANO ASENTAMIENTO HUMANO D.A. CARRION_CONCHAMARCA AV - AVENIDA ASENTAMIENTO HUMANO D.A. CARRION_CONCHAMARCA,-10.06770588,-76.21907659
E450784,HUANUCO,A4266,CA - CASERIO CASERIO POTRA CANCHA AV - AVENIDA CASERIO POTRA CANCHA,-9.974999937,-76.2547456
E450785,HUANUCO,A4266,CA - CASERIO CASERIO POTRA CANCHA AV - AVENIDA CASERIO POTRA CANCHA,-9.971934364,-76.25733779
E450786,HUANUCO,A4257,CPME - CENTRO POBLADO MENOR CENTRO POBLADO YANAG AV - AVENIDA CENTRO POBLADO YANAG,-9.991967022,-76.24091421
E450787,HUANUCO,A4254,LLICUA CARRETERA SAN CRISTOBAL,-9.930690213,-76.22897743
E450788,HUANUCO,A4266,ZC - ZONA CENTRICA DE CIUDAD PILCO MARCA JR - JIRÓN JR. C.SHOWING_CAYHUAYNA,-9.960878642,-76.24471327
E450789,HUANUCO,A4256,AH - ASENTAMIENTO HUMANO ASENTAMIENTO HUMANO EL MIRADOR AV - AVENIDA AV. OBELISCO,-9.923743437,-76.25281027
E450790,HUANUCO,A4266,AS - ASOCIACIÓN ASOCIACIÓN NVO.AMANECER_HUANCARUMI CJ - CALLEJÓN NVO.AMANECER_HUANCARUMI,-9.962229232,-76.25501021
E450791,HUANUCO,A4253,AS - ASOCIACIÓN HUÁNUCO CA - CARRETERA CARR.AEROPUERTO_COLPA B,-9.903505373,-76.23116712
E450792,HUANUCO,A4253,UR -  URBANIZACIÓN URB.LAS LOMAS_COLPA CL - CALLE CALLE DOS AGUAS,-9.893036967,-76.23006
E450793,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR CENTRO POBLADO PICHIPAMPA CL - CALLE CALLE DE PICHIPAMPA,-9.941441467,-76.26582495
E450794,HUANUCO,A4251,CPMA - CENTRO POBLADO MAYOR HUÁNUCO PJ - PASAJE PJE. EL TINGO,-9.941295217,-76.25734609
E450800,HUANUCO,A4257,CPME - CENTRO POBLADO MENOR CENTRO POBLADO HUAMANGAGA AV - AVENIDA CENTRO POBLADO HUAMANGAGA,-10.013261,-76.23072481
E450797,HUANUCO,A4271,CA - CASERIO SIVIA CA - CARRETERA CARRETERA PRINCIPAL,-9.334714479,-76.79027897
E450814,HUANUCO,A4257,GRH MALECON HUERTAS GRH MALECON HUERTAS,-10.12885246,-76.20750055
E450813,HUANUCO,A4260,Bq. San Cristobal de Pucumarca NÂº S/N Caserio San Cristobal,-9.798189653,-76.07986664
E450366,HUANUCO,A4254,UR -  URBANIZACIÓN LEONCIO PRADO,-9.923230483,-76.23410574
E450318,HUANUCO,A4252,Jr. MAYRO NÂº 620 - Centro C.U. HUANUCO,-9.933820631,-76.24561053
E450989,HUANUCO,A4257,Bq HUAYLLA C--7 CPMe. HUAYLLA,-10.14692888,-76.19325569
E450990,HUANUCO,A4256,AV - AVENIDA AV. ESTEBAN PABLETICH,-9.932125227,-76.25167097
E450988,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR MARGOS JR - JIRÓN TUPAC AMARU,-10.00111116,-76.5245925
E450812,HUANUCO,A4252,Jr. TARAPACA -774- Cent C.U. HUANUCO,-9.934086457,-76.2437149
E450995,HUANUCO,A4252,Jr. PEDRO PUELLES 271-- Int. 201- Cent C.U. HUANUCO,-9.923746993,-76.24119846
E450993,HUANUCO,A4258,Bq HIGUERAS Lt. 4 Cas. HIGUERAS,-9.923644486,-76.35669802
E450734,HUANUCO,A4257,Bq ANDABAMBA A-05 CPMe. ANDABAMBA,-10.01299453,-76.23845774
E451008,HUANUCO,A4257,Carr. CENTRAL NÂº KM 9 1/2 Parc. 34 C.P. ANDABAMBA BAJA Etapa,-10.00680565,-76.23803701
E451009,HUANUCO,A4257,Jr. 16 DE NOVIEMBRE s/n Cas. HUANCAHUASI,-10.09434849,-76.21365761
E450806,HUANUCO,A4266,BO - BARRIO PILLCO MARCA CL - CALLE S/N,-9.954128967,-76.24941965
E450805,HUANUCO,A4254,URB. SANTA MARIA DEL HUALLAGA,-9.911003115,-76.23050753
E450808,HUANUCO,A4254,CARRETERA CENTRA KM 4 LLICUA,-9.917986774,-76.23365466
E451007,HUANUCO,A4251,Jr. MICAELA BASTIDAS NÂº S/N Centro PAUCARBAMBA,-9.941961218,-76.24251617
E420375,HUANUCO,A4271,Jr. A. GAMARRA NÂº s/n CPMen. QUIVILLA,-9.598750943,-76.7260684
E450998,HUANUCO,A4270,JIRÓN RIPAN carretera a Huanuco La union,-9.82562386,-76.80280423
E450992,HUANUCO,A4272,RONDOS LAURICOCHA VIETTEL PERU S.A.C.SISTEMA DE UTILIZACIÓN,-9.99706637,-76.7103436
E450801,HUANUCO,A4257,CPME - CENTRO POBLADO MENOR SECTOR SAN ANTONIO ANDAHUAYLLA CL - CALLE CALLE SIN NOMBRE,-10.09928274,-76.20644614
E450764,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR PORVENIR CA - CARRETERA CAMINO HERRADURA,-10.03949496,-76.719013
E450765,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR QUINUASH PL - PLAZA PLAZA CENTRO POBLADO,-10.03481103,-76.74012303
E450766,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR YANANCRUZ CA - CARRETERA CARRETERA PRINCIPAL,-10.14761503,-76.73226099
E450996,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR GALPOG PL - PLAZA PLAZA CENTRO POBLADO,-10.03866103,-76.72399397
E451001,HUANUCO,A4260,UTAO,-9.76473868,-76.21377614
E451012,HUANUCO,A4260,CARRETERA HACIA TINGO MARIA KM 16,-9.859003532,-76.15717445
E450829,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR HUECLLA CA - CARRETERA HUECLLA,-9.975738672,-76.47112532
E450825,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR MAMAYHUACHIN S1 Y S2 CA - CARRETERA MAMAYHUACHIN S1 Y S2,-9.912099741,-76.34969479
E450822,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR TRANCAS CA - CARRETERA TRANCAS,-10.00711668,-76.56531811
E450821,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR OCOPAMPA CA - CARRETERA OCOPAMPA,-9.993214142,-76.5125195
E450820,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR MESAPATA - MULACATUNA - YANASHENGAN CA - CARRETERA MESAPATA - MULACATUNA - YANASHENGAN,-10.10353136,-76.55313369
E450846,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR COLPA CA - CARRETERA COLPA,-9.997035962,-76.61987571
E450837,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR GLORIAPAMPA, TOCTOCOCHA CA - CARRETERA GLORIAPAMPA, TOCTOCOCHA",-9.931756309,-76.6508831
E450841,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR CUNCUSHPATA, GUERGA, PACHACANCHA, SHACSAH, SHISHA, HUARYPATA CA - CARRETERA CUNCUSHPATA, GUERGA, PACHACANCHA, SHACSAH, SHISHA, HUARYPATA",-10.10222004,-76.57671514
E450850,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR PACO CA - CARRETERA PACO,-10.01009432,-76.67836092
E450847,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR HUANAG CA - CARRETERA HUANAG,-9.96978845,-76.6651364
E450852,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR ANTARRAGRA, COLACOCHA,GOTUSH CA - CARRETERA ANTARRAGRA, COLACOCHA,GOTUSH",-9.843119055,-76.56301406
E450866,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR MISHAHUAYIN, PAMPA FLORIDA CA - CARRETERA MISHAHUAYIN, PAMPA FLORIDA",-9.783506405,-76.5562064
E450874,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR INDEPENDENCIA, SAGRAGAGA, YURAGYACU CA - CARRETERA INDEPENDENCIA, SAGRAGAGA, YURAGYACU",-9.905502257,-76.55476474
E450873,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR GLORIA PAMPA, MARCOCANCHA CA - CARRETERA GLORIA PAMPA, MARCOCANCHA",-9.892486821,-76.5677293
E450851,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR ANTACATANAN, CALLANCA, SAN JUAN DE UCRUMARCA CA - CARRETERA ANTACATANAN, CALLANCA, SAN JUAN DE UCRUMARCA",-9.80860586,-76.58320485
E450858,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR GOCHAUCRO, JIRAMACHAY, PUENTE SAN JUAN, PUTO SHONGO CA - CARRETERA GOCHAUCRO, JIRAMACHAY, PUENTE SAN JUAN, PUTO SHONGO",-9.844510203,-76.59615132
E450876,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR UNION PAMPA, VERDE COCHA CA - CARRETERA UNION PAMPA, VERDE COCHA",-9.896024471,-76.58918695
E450864,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR JATUN RAGRA ALTO Y BAJO CA - CARRETERA JATUN RAGRA ALTO Y BAJO,-9.878430624,-76.57816
E450870,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR YARUHUAYIN CA - CARRETERA YARUHUAYIN,-9.79385424,-76.56867155
E450856,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR CORMAY SECTOR 1 Y 2 CA - CARRETERA CORMAY SECTOR 1 Y 2,-9.875692816,-76.58293484
E450886,HUANUCO,A4269,CPME - CENTRO POBLADO MENOR PAMPA CORRAL CA - CARRETERA PAMPA CORRAL,-9.847586406,-76.68081437
E450880,HUANUCO,A4269,"CPME - CENTRO POBLADO MENOR PUNKUYOG, COCHASUCRO, MANTAUCRO, ULTUCOCHA, GIRCAHUAIN CA - CARRETERA PUNKUYOG, COCHASUCRO, MANTAUCRO, ULTUCOCHA, GIRCAHUAIN",-9.831256697,-76.68738699
E450887,HUANUCO,A4269,"CPME - CENTRO POBLADO MENOR QUILOG, SAN PEDRO - SECTOR 1, TAUTIUCRO CA - CARRETERA QUILOG, SAN PEDRO - SECTOR 1, TAUTIUCRO",-9.804612645,-76.67615667
E450881,HUANUCO,A4269,"CPME - CENTRO POBLADO MENOR CUETE JITANAN, NAHUIN PUQUIO, SAN ANTONIO DE JECCHO CA - CARRETERA CUETE JITANAN, NAHUIN PUQUIO, SAN ANTONIO DE JECCHO",-9.815249144,-76.6721997
E450885,HUANUCO,A4269,CPME - CENTRO POBLADO MENOR PACTA CA - CARRETERA PACTA,-9.850374926,-76.68928904
E450888,HUANUCO,A4269,"CPME - CENTRO POBLADO MENOR CUCHIMACHAY, GUSGACANCHA, HIJADERA CA - CARRETERA CUCHIMACHAY, GUSGACANCHA, HIJADERA",-9.799399301,-76.73304679
E450889,HUANUCO,A4268,"CPME - CENTRO POBLADO MENOR CHICHIOGO, QUINUAPUQUIO CA - CARRETERA CHICHIOGO, QUINUAPUQUIO",-9.711946086,-76.72121275
E450815,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR ACSHACOTO SECTOR 1 Y 2 , HUACHAG CA - CARRETERA ACSHACOTO SECTOR 1 Y 2 , HUACHAG",-9.914877709,-76.51447504
E450816,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR ACSHACOTO SECTOR 1 Y 2 , HUACHAG CA - CARRETERA ACSHACOTO SECTOR 1 Y 2 , HUACHAG",-9.90658231,-76.51737342
E450817,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR JIRATUNA SECTOR 1 Y 2 - COCHAPAMPA CA - CARRETERA JIRATUNA SECTOR 1 Y 2 - COCHAPAMPA,-10.02983845,-76.49321304
E450818,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR CULCUSH YUNCASH CA - CARRETERA CULCUSH YUNCASH,-10.03588064,-76.54209138
E450819,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR ICHIC CORRAL CA - CARRETERA ICHIC CORRAL,-9.968296166,-76.49223889
E450823,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR ASHASH, CASHAMONTE, RACCHAPAMPA CA - CARRETERA ASHASH, CASHAMONTE, RACCHAPAMPA",-9.895972953,-76.39070106
E450824,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR LANAPAMPA SECTOR I y II CA - CARRETERA LANAPAMPA SECTOR I y II,-9.856444894,-76.40064659
E450826,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR URPI GRANDE CA - CARRETERA URPI GRANDE,-9.894758013,-76.37182822
E450827,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR ACOBAMBA CA - CARRETERA ACOBAMBA,-9.99055626,-76.43095341
E450985,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR HUALHUA -URURUPA CA - CARRETERA HUALHUA -URURUPA,-9.971231689,-76.43680529
E450828,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR LUYCUCHO,WIRAS CA - CARRETERA LUYCUCHO,WIRAS",-10.09204772,-76.46661055
E450986,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR ROSAPAMPA CA - CARRETERA ROSAPAMPA,-10.01001485,-76.46864064
E450830,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR VISTA ALEGRE CA - CARRETERA VISTA ALEGRE,-9.952491304,-76.43837197
E450987,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR SHOCSHA CA - CARRETERA SHOCSHA,-10.06180826,-76.63665898
E450831,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR BANDERA PUQUIO CA - CARRETERA BANDERA PUQUIO,-10.1855781,-76.77388056
E450832,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR CHACAPAMPA, COCHAMBRA, TUKUHUANGA CA - CARRETERA CHACAPAMPA, COCHAMBRA, TUKUHUANGA",-10.09154043,-76.73184101
E450833,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR PUCAPUCA CA - CARRETERA PUCAPUCA,-10.0702905,-76.73517455
E450984,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR QUISWARCANCHA CA - CARRETERA QUISWARCANCHA,-10.18435638,-76.80262703
E450836,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR CHINCHAY CA - CARRETERA CHINCHAY,-9.913663328,-76.67184802
E450839,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR MITUPAMPA, MUCHAN CA - CARRETERA MITUPAMPA, MUCHAN",-10.02323272,-76.70633017
E450840,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR POMAYAN CA - CARRETERA POMAYAN,-10.00000299,-76.68919547
E450842,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR VILACANCHA CA - CARRETERA VILACANCHA,-10.30651245,-76.65791541
E450844,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR CARAMARCA, GLORIAPATA, PARASHAPATA, HUARIPATA, LICOPATA, PISHGOPAMPA CA - CARRETERA CARAMARCA, GLORIAPATA, PARASHAPATA, HUARIPATA, LICOPATA, PISHGOPAMPA",-9.941529671,-76.62446726
E450884,HUANUCO,A4269,"CPME - CENTRO POBLADO MENOR SAN CRISTOBAL, JOGOHUANCA -HUYSHA JIRCAN, VIRGEN DEL ROSARIO CA - CARRETERA SAN CRISTOBAL, JOGOHUANCA -HUYSHA JIRCAN, VIRGEN DEL ROSARIO",-9.795410283,-76.66961967
E450843,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR CARAMARCA, GLORIAPATA, PARASHAPATA, HUARIPATA, LICOPATA, PISHGOPAMPA CA - CARRETERA CARAMARCA, GLORIAPATA, PARASHAPATA, HUARIPATA, LICOPATA, PISHGOPAMPA",-9.955890107,-76.6048566
E450845,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR CHURIN SECTOR 1 y CHURIN SECTOR 2 CA - CARRETERA CHURIN SECTOR 1 y CHURIN SECTOR 2,-9.965291745,-76.64288765
E450848,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR HUANCHUY CA - CARRETERA HUANCHUY,-10.0264386,-76.67712806
E450849,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR UNION PAMPA, PACCHATUNA CA - CARRETERA UNION PAMPA, PACCHATUNA",-9.965744981,-76.59278866
E450871,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR QUILLAPAMPA CA - CARRETERA QUILLAPAMPA,-9.914847979,-76.64180133
E450853,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR ANTARRAGRA, COLACOCHA,GOTUSH CA - CARRETERA ANTARRAGRA, COLACOCHA,GOTUSH",-9.846440534,-76.55242641
E450854,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR ANYANA, SANGRALLAN CA - CARRETERA ANYANA, SANGRALLAN",-9.828149584,-76.58907388
E450855,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR CAMPO VERDE CA - CARRETERA CAMPO VERDE,-9.838623151,-76.6215793
E450857,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR FRONTERA SECTOR 1 Y 2, MATAHUACHAC, PAMPA RAIN CA - CARRETERA FRONTERA SECTOR 1 Y 2, MATAHUACHAC, PAMPA RAIN",-9.819162502,-76.6353671
E450860,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR HUANCAMINA, NATIVIDADHUANCAMINA, TARUSH CANCHA CA - CARRETERA HUANCAMINA, NATIVIDADHUANCAMINA, TARUSH CANCHA",-9.829680398,-76.50785972
E450861,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR HUANCAMINA, NATIVIDADHUANCAMINA, TARUSH CANCHA CA - CARRETERA HUANCAMINA, NATIVIDADHUANCAMINA, TARUSH CANCHA",-9.83736193,-76.51324711
E450859,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR HUANCAMINA, NATIVIDADHUANCAMINA, TARUSH CANCHA CA - CARRETERA HUANCAMINA, NATIVIDADHUANCAMINA, TARUSH CANCHA",-9.835759277,-76.5235593
E450862,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR HUANCAYOC, PILCOMARCA, SHOGOTUNA CA - CARRETERA HUANCAYOC, PILCOMARCA, SHOGOTUNA",-9.875265433,-76.59699244
E450863,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR HUARIANGA CA - CARRETERA HUARIANGA,-9.882814772,-76.58351579
E450865,HUANUCO,A4258,"CPME - CENTRO POBLADO MENOR LOS ANDES, SAN JUAN DE COCHAMARCA S1 Y S2 CA - CARRETERA LOS ANDES, SAN JUAN DE COCHAMARCA S1 Y S2",-9.87083039,-76.54807523
E450867,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR PIRURO, RAJES CUCHO, PUCA GIRCAN CA - CARRETERA PIRURO, RAJES CUCHO, PUCA GIRCAN",-9.829777819,-76.62567251
E450868,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR RAGISCUCHO CA - CARRETERA RAGISCUCHO,-9.814485237,-76.62870217
E450869,HUANUCO,A4272,CPME - CENTRO POBLADO MENOR UCROMARCA CA - CARRETERA UCROMARCA,-9.888714958,-76.54492736
E450872,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR AVION PAMPA, ILLARUMI CA - CARRETERA AVION PAMPA, ILLARUMI",-9.904533404,-76.53296008
E450875,HUANUCO,A4272,"CPME - CENTRO POBLADO MENOR JUYTUCANCHA, TAURIPUQUIO CA - CARRETERA JUYTUCANCHA, TAURIPUQUIO",-9.906848867,-76.60247995
E450877,HUANUCO,A4258,CPME - CENTRO POBLADO MENOR GANTO CA - CARRETERA GANTO,-9.882167055,-76.49391937
